,loss
573,-0.6384137272834778
574,-0.6443204283714294
575,-0.6356663107872009
576,-0.64565509557724
577,-0.651343822479248
578,-0.6426597237586975
579,-0.658751368522644
580,-0.6523715257644653
581,-0.6374123692512512
582,-0.6534523963928223
583,-0.6542864441871643
584,-0.6523980498313904
585,-0.6442722082138062
586,-0.6522784233093262
587,-0.6621624231338501
588,-0.6662454605102539
589,-0.6651921272277832
590,-0.6528381705284119
591,-0.6625635027885437
592,-0.6552559733390808
593,-0.6800016164779663
594,-0.6574008464813232
595,-0.6685171723365784
596,-0.6490318775177002
597,-0.6667119860649109
598,-0.6621505618095398
599,-0.6668792963027954
