,loss
405,0.10531232506036758
406,0.08693123608827591
407,0.0964123085141182
408,0.06797181069850922
409,0.04900910332798958
410,0.025933196768164635
411,0.011942031793296337
412,0.0031704995781183243
413,-0.01932823844254017
414,-0.02918536774814129
415,-0.044958800077438354
416,-0.051343534141778946
417,-0.08275526016950607
418,-0.07649783790111542
419,-0.09556873142719269
420,-0.1084565743803978
421,-0.12057960033416748
422,-0.14291970431804657
423,-0.1583828628063202
424,-0.16389572620391846
425,-0.17517141997814178
426,-0.16502195596694946
427,-0.1837596893310547
428,-0.2195964902639389
429,-0.2163158804178238
430,-0.22844882309436798
431,-0.23509372770786285
432,-0.24782957136631012
433,-0.2475050538778305
434,-0.2693015933036804
435,-0.2720671594142914
436,-0.29003965854644775
437,-0.3023588955402374
438,-0.30675774812698364
439,-0.32031846046447754
440,-0.3167054355144501
441,-0.3329085409641266
442,-0.34035003185272217
443,-0.33181124925613403
444,-0.3370117247104645
445,-0.3554428517818451
446,-0.3635464012622833
447,-0.36659860610961914
448,-0.3765786290168762
449,-0.3858751356601715
450,-0.3976373076438904
451,-0.38972213864326477
452,-0.41290101408958435
453,-0.40351590514183044
454,-0.42760100960731506
455,-0.42533138394355774
456,-0.430636465549469
457,-0.44025155901908875
458,-0.42922866344451904
459,-0.4322361350059509
460,-0.452701598405838
461,-0.4451983571052551
462,-0.4622817039489746
463,-0.4601159393787384
464,-0.47912105917930603
465,-0.46353092789649963
466,-0.46447765827178955
467,-0.4811977744102478
468,-0.47178915143013
469,-0.49001264572143555
470,-0.49253419041633606
471,-0.4964011609554291
472,-0.4991947114467621
473,-0.49707186222076416
474,-0.5011999011039734
475,-0.5192762613296509
476,-0.5091516971588135
477,-0.4957188069820404
478,-0.5212565660476685
479,-0.5238078236579895
480,-0.5241240859031677
481,-0.5289426445960999
482,-0.5305661559104919
483,-0.5304800271987915
484,-0.508572518825531
485,-0.5321415662765503
486,-0.5385336875915527
487,-0.5440195798873901
488,-0.5469520092010498
489,-0.5654825568199158
490,-0.558294951915741
491,-0.5472471714019775
492,-0.5632268786430359
493,-0.5499207377433777
494,-0.5660278797149658
495,-0.5633158683776855
496,-0.5708785653114319
497,-0.5767940878868103
498,-0.5663078427314758
499,-0.5791496634483337
500,-0.570879340171814
501,-0.5707532167434692
502,-0.5700176954269409
503,-0.5717476010322571
504,-0.5834019780158997
505,-0.5852456092834473
506,-0.5822946429252625
507,-0.5924228429794312
508,-0.5774089694023132
509,-0.5806188583374023
510,-0.5880716443061829
511,-0.5951203107833862
512,-0.583430826663971
513,-0.5925844311714172
514,-0.592290461063385
515,-0.601657509803772
516,-0.5911465287208557
517,-0.5885048508644104
518,-0.594948947429657
519,-0.5926450490951538
520,-0.5827696919441223
521,-0.6041492223739624
522,-0.6092735528945923
523,-0.5951043963432312
524,-0.5955983400344849
525,-0.601204514503479
526,-0.6015085577964783
527,-0.6110184192657471
528,-0.6078652143478394
529,-0.5989543795585632
530,-0.6084677577018738
531,-0.6044820547103882
532,-0.6129445433616638
533,-0.6158599853515625
534,-0.5873625874519348
535,-0.6044638752937317
536,-0.6092138886451721
537,-0.6179347634315491
538,-0.6159381866455078
539,-0.6064817309379578
540,-0.6150469779968262
541,-0.6068618893623352
542,-0.6159972548484802
543,-0.6313444375991821
544,-0.6316746473312378
545,-0.629496157169342
546,-0.6249997019767761
547,-0.6171473264694214
548,-0.6331431269645691
549,-0.6260154843330383
550,-0.6272402405738831
551,-0.6357507705688477
552,-0.6273712515830994
553,-0.6391253471374512
554,-0.6298710703849792
555,-0.6319084167480469
556,-0.6274195909500122
557,-0.6172134876251221
558,-0.6238608956336975
559,-0.6167307496070862
560,-0.6176851391792297
561,-0.639901340007782
562,-0.6419764757156372
563,-0.6465172171592712
564,-0.6450113654136658
565,-0.6245579123497009
566,-0.628450870513916
567,-0.6404735445976257
568,-0.635076642036438
569,-0.6334729194641113
570,-0.623029351234436
571,-0.6344056129455566
572,-0.6368719935417175
573,-0.6341442465782166
574,-0.6306015253067017
575,-0.6244922280311584
576,-0.6400705575942993
577,-0.6402314901351929
578,-0.6435885429382324
579,-0.6324033737182617
580,-0.6491746306419373
581,-0.6333969235420227
582,-0.6588812470436096
583,-0.6359761357307434
584,-0.650153636932373
585,-0.6568277478218079
586,-0.6552079319953918
587,-0.6588467359542847
588,-0.6433746218681335
589,-0.6616104245185852
590,-0.6618208885192871
591,-0.6542438864707947
592,-0.64227694272995
593,-0.6436717510223389
594,-0.636995255947113
595,-0.6568675637245178
596,-0.6536192297935486
597,-0.6528030037879944
598,-0.6465246081352234
599,-0.6502590179443359
